,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,casual,registered,cnt,windspeed
10469,10470,2012-03-17,spring,1,3,8,0,Saturday,No,Cloudy,0.42,0.4242,0.94,63,155,218,0.1045
10470,10471,2012-03-17,spring,1,3,9,0,Saturday,No,Cloudy,0.44,0.4394,0.88,104,217,321,0.0896
10471,10472,2012-03-17,spring,1,3,10,0,Saturday,No,Cloudy,0.5,0.4848,0.77,140,303,443,0.0896
10472,10473,2012-03-17,spring,1,3,11,0,Saturday,No,Cloudy,0.52,0.5,0.77,226,359,585,0.1343
10473,10474,2012-03-17,spring,1,3,12,0,Saturday,No,Clear,0.56,0.5303,0.68,286,365,651,0.1642
10474,10475,2012-03-17,spring,1,3,13,0,Saturday,No,Clear,0.6,0.6061,0.6,286,400,686,0.1045
10475,10476,2012-03-17,spring,1,3,14,0,Saturday,No,Clear,0.62,0.6212,0.53,352,338,690,0.0896
10476,10477,2012-03-17,spring,1,3,15,0,Saturday,No,Clear,0.64,0.6212,0.53,357,322,679,0.1343
10477,10478,2012-03-17,spring,1,3,16,0,Saturday,No,Clear,0.64,0.6212,0.5,367,318,685,0.0
10478,10479,2012-03-17,spring,1,3,17,0,Saturday,No,Clear,0.64,0.6212,0.5,291,357,648,0.1343
10479,10480,2012-03-17,spring,1,3,18,0,Saturday,No,Clear,0.62,0.6212,0.57,221,339,560,0.2985
10480,10481,2012-03-17,spring,1,3,19,0,Saturday,No,Clear,0.58,0.5455,0.64,155,262,417,0.2836
10481,10482,2012-03-17,spring,1,3,20,0,Saturday,No,Clear,0.56,0.5303,0.64,89,182,271,0.19399999999999998
10482,10483,2012-03-17,spring,1,3,21,0,Saturday,No,Clear,0.54,0.5152,0.68,54,169,223,0.1642
10483,10484,2012-03-17,spring,1,3,22,0,Saturday,No,Clear,0.54,0.5152,0.68,58,153,211,0.0
10484,10485,2012-03-17,spring,1,3,23,0,Saturday,No,Clear,0.5,0.4848,0.77,34,151,185,0.1642
10485,10486,2012-03-18,spring,1,3,0,0,Sunday,No,Clear,0.46,0.4545,0.88,27,80,107,0.19399999999999998
10486,10487,2012-03-18,spring,1,3,1,0,Sunday,No,Clear,0.46,0.4545,0.82,25,88,113,0.1343
10487,10488,2012-03-18,spring,1,3,2,0,Sunday,No,Cloudy,0.46,0.4545,0.82,15,41,56,
10488,10489,2012-03-18,spring,1,3,3,0,Sunday,No,Cloudy,0.44,0.4394,0.88,3,15,18,0.1343
10489,10490,2012-03-18,spring,1,3,4,0,Sunday,No,Cloudy,0.42,0.4242,0.94,6,8,14,0.1642
10490,10491,2012-03-18,spring,1,3,5,0,Sunday,No,Cloudy,0.4,0.4091,0.94,0,6,6,0.1045
10491,10492,2012-03-18,spring,1,3,6,0,Sunday,No,Cloudy,0.4,0.4091,0.94,2,9,11,0.1045
10492,10493,2012-03-18,spring,1,3,7,0,Sunday,No,Rainy,0.42,0.4242,0.88,17,25,42,0.1642
10493,10494,2012-03-18,spring,1,3,8,0,Sunday,No,Cloudy,0.42,0.4242,0.88,25,71,96,0.1045
10494,10495,2012-03-18,spring,1,3,9,0,Sunday,No,Cloudy,0.42,0.4242,0.88,65,113,178,0.0896
10495,10496,2012-03-18,spring,1,3,10,0,Sunday,No,Cloudy,0.42,0.4242,0.88,139,212,351,0.1045
10496,10497,2012-03-18,spring,1,3,11,0,Sunday,No,Cloudy,0.44,0.4394,0.82,129,239,368,0.1642
10497,10498,2012-03-18,spring,1,3,12,0,Sunday,No,Cloudy,0.44,0.4394,0.88,222,281,503,0.1343
10498,10499,2012-03-18,spring,1,3,13,0,Sunday,No,Cloudy,0.46,0.4545,0.82,198,346,544,0.1642
10499,10500,2012-03-18,spring,1,3,14,0,Sunday,No,Cloudy,0.5,0.4848,0.77,218,303,521,0.0896
10500,10501,2012-03-18,spring,1,3,15,0,Sunday,No,Clear,0.54,0.5152,0.68,240,314,554,0.0896
10501,10502,2012-03-18,spring,1,3,16,0,Sunday,No,Clear,0.54,0.5152,0.73,229,312,541,0.0896
10502,10503,2012-03-18,spring,1,3,17,0,Sunday,No,Clear,0.56,0.5303,0.64,233,308,541,0.0896
10503,10504,2012-03-18,spring,1,3,18,0,Sunday,No,Clear,0.56,0.5303,0.64,165,294,459,0.1642
10504,10505,2012-03-18,spring,1,3,19,0,Sunday,No,Clear,0.56,0.5303,0.64,118,234,352,0.1642
10505,10506,2012-03-18,spring,1,3,20,0,Sunday,No,Clear,0.52,0.5,0.77,59,139,198,0.1343
10506,10507,2012-03-18,spring,1,3,21,0,Sunday,No,Clear,0.52,0.5,0.72,44,129,173,0.0896
10507,10508,2012-03-18,spring,1,3,22,0,Sunday,No,Clear,0.5,0.4848,0.77,21,79,100,0.1045
10508,10509,2012-03-18,spring,1,3,23,0,Sunday,No,Clear,0.48,0.4697,0.82,7,39,46,0.1642
10509,10510,2012-03-19,spring,1,3,0,0,Monday,Yes,Clear,0.48,0.4697,0.82,4,19,23,0.1045
10510,10511,2012-03-19,spring,1,3,1,0,Monday,Yes,Clear,0.46,0.4545,0.88,0,15,15,0.1045
10511,10512,2012-03-19,spring,1,3,2,0,Monday,Yes,Clear,0.46,0.4545,0.88,1,7,8,0.1642
10512,10513,2012-03-19,spring,1,3,3,0,Monday,Yes,Clear,0.46,0.4545,0.88,0,2,2,0.0896
10513,10514,2012-03-19,spring,1,3,4,0,Monday,Yes,Clear,0.44,0.4394,0.94,0,3,3,0.0
10514,10515,2012-03-19,spring,1,3,5,0,Monday,Yes,Clear,0.44,0.4394,0.94,0,31,31,0.0
10515,10516,2012-03-19,spring,1,3,6,0,Monday,Yes,Clear,0.46,0.4545,0.88,2,118,120,0.1343
10516,10517,2012-03-19,spring,1,3,7,0,Monday,Yes,Clear,0.46,0.4545,0.88,25,329,354,0.19399999999999998
10517,10518,2012-03-19,spring,1,3,8,0,Monday,Yes,Clear,0.46,0.4545,0.88,16,563,579,0.1045
10518,10519,2012-03-19,spring,1,3,9,0,Monday,Yes,Clear,0.5,0.4848,0.72,55,276,331,0.1642
10519,10520,2012-03-19,spring,1,3,10,0,Monday,Yes,Clear,0.52,0.5,0.72,56,128,184,0.1343
10520,10521,2012-03-19,spring,1,3,11,0,Monday,Yes,Clear,0.56,0.5303,0.68,56,145,201,0.1642
10521,10522,2012-03-19,spring,1,3,12,0,Monday,Yes,Clear,0.6,0.6061,0.64,71,211,282,0.2537
10522,10523,2012-03-19,spring,1,3,13,0,Monday,Yes,Clear,0.62,0.6061,0.61,69,194,263,0.2537
10523,10524,2012-03-19,spring,1,3,14,0,Monday,Yes,Cloudy,0.64,0.6212,0.57,60,200,260,0.19399999999999998
10524,10525,2012-03-19,spring,1,3,15,0,Monday,Yes,Clear,0.64,0.6212,0.57,97,189,286,0.2239
10525,10526,2012-03-19,spring,1,3,16,0,Monday,Yes,Clear,0.66,0.6212,0.5,65,320,385,0.2239
10526,10527,2012-03-19,spring,1,3,17,0,Monday,Yes,Clear,0.64,0.6212,0.53,106,615,721,0.2239
10527,10528,2012-03-19,spring,1,3,18,0,Monday,Yes,Clear,0.64,0.6212,0.57,120,681,801,0.2537
10528,10529,2012-03-19,spring,1,3,19,0,Monday,Yes,Clear,0.62,0.6061,0.61,86,463,549,0.2239
10529,10530,2012-03-19,spring,1,3,20,0,Monday,Yes,Clear,0.6,0.6061,0.64,34,296,330,0.2239
10530,10531,2012-03-19,spring,1,3,21,0,Monday,Yes,Clear,0.6,0.6061,0.64,33,190,223,0.1642
10531,10532,2012-03-19,spring,1,3,22,0,Monday,Yes,Cloudy,0.56,0.5303,0.73,17,131,148,0.1642
10532,10533,2012-03-19,spring,1,3,23,0,Monday,Yes,Cloudy,0.56,0.5303,0.78,9,45,54,0.1343
10533,10534,2012-03-20,spring,1,3,0,0,Tuesday,Yes,Cloudy,0.56,0.5303,0.78,5,24,29,0.0896
10534,10535,2012-03-20,spring,1,3,1,0,Tuesday,Yes,Clear,0.54,0.5152,0.88,6,9,15,0.0
10535,10536,2012-03-20,spring,1,3,2,0,Tuesday,Yes,Clear,0.54,0.5152,0.88,2,8,10,0.0896
10536,10537,2012-03-20,spring,1,3,3,0,Tuesday,Yes,Cloudy,0.54,0.5152,0.88,0,3,3,0.0
10537,10538,2012-03-20,spring,1,3,4,0,Tuesday,Yes,Cloudy,0.52,0.5,0.88,0,6,6,0.1343
10538,10539,2012-03-20,spring,1,3,5,0,Tuesday,Yes,Cloudy,0.52,0.5,0.94,0,20,20,0.0
10539,10540,2012-03-20,spring,1,3,6,0,Tuesday,Yes,Cloudy,0.52,0.5,0.94,6,94,100,0.1642
10540,10541,2012-03-20,spring,1,3,7,0,Tuesday,Yes,Rainy,0.52,0.5,0.94,3,167,170,0.2239
10541,10542,2012-03-20,spring,1,3,8,0,Tuesday,Yes,Cloudy,0.52,0.5,0.88,28,488,516,0.1045
10542,10543,2012-03-20,spring,1,3,9,0,Tuesday,Yes,Cloudy,0.54,0.5152,0.88,41,284,325,0.1642
10543,10544,2012-03-20,spring,1,3,10,0,Tuesday,Yes,Clear,0.54,0.5152,0.88,44,119,163,0.19399999999999998
10544,10545,2012-03-20,spring,1,3,11,0,Tuesday,Yes,Clear,0.58,0.5455,0.83,74,156,230,0.1343
10545,10546,2012-03-20,spring,1,3,12,0,Tuesday,Yes,Clear,0.6,0.5758,0.78,56,205,261,0.2537
10546,10547,2012-03-20,spring,1,3,13,0,Tuesday,Yes,Clear,0.6,0.5758,0.78,77,207,284,0.19399999999999998
10547,10548,2012-03-20,spring,1,3,14,0,Tuesday,Yes,Cloudy,0.6,0.5909,0.73,66,182,248,0.1642
10548,10549,2012-03-20,spring,1,3,15,0,Tuesday,Yes,Cloudy,0.62,0.6061,0.69,67,177,244,0.1045
10549,10550,2012-03-20,spring,1,3,16,0,Tuesday,Yes,Clear,0.62,0.6061,0.66,99,332,431,0.2239
10550,10551,2012-03-20,spring,1,3,17,0,Tuesday,Yes,Clear,0.6,0.5909,0.73,108,642,750,0.19399999999999998
10551,10552,2012-03-20,spring,1,3,18,0,Tuesday,Yes,Clear,0.6,0.5909,0.69,136,665,801,0.2537
10552,10553,2012-03-20,spring,1,3,19,0,Tuesday,Yes,Clear,0.58,0.5455,0.73,75,480,555,0.1343
10553,10554,2012-03-20,spring,1,3,20,0,Tuesday,Yes,Clear,0.58,0.5455,0.68,78,299,377,
10554,10555,2012-03-20,spring,1,3,21,0,Tuesday,Yes,Clear,0.56,0.5303,0.73,38,239,277,0.0
10555,10556,2012-03-20,spring,1,3,22,0,Tuesday,Yes,Clear,0.54,0.5152,0.77,32,156,188,0.0
10556,10557,2012-03-20,spring,1,3,23,0,Tuesday,Yes,Clear,0.52,0.5,0.83,10,80,90,0.0
10557,10558,2012-03-21,summer,1,3,0,0,Wednesday,Yes,Clear,0.52,0.5,0.88,4,29,33,0.0
10558,10559,2012-03-21,summer,1,3,1,0,Wednesday,Yes,Clear,0.52,0.5,0.83,4,22,26,0.0896
10559,10560,2012-03-21,summer,1,3,2,0,Wednesday,Yes,Clear,0.5,0.4848,0.88,2,8,10,0.1343
10560,10561,2012-03-21,summer,1,3,3,0,Wednesday,Yes,Cloudy,0.5,0.4848,0.88,1,7,8,0.19399999999999998
10561,10562,2012-03-21,summer,1,3,4,0,Wednesday,Yes,Cloudy,0.5,0.4848,0.88,0,4,4,0.1343
10562,10563,2012-03-21,summer,1,3,5,0,Wednesday,Yes,Cloudy,0.5,0.4848,0.88,4,35,39,0.1343
10563,10564,2012-03-21,summer,1,3,6,0,Wednesday,Yes,Cloudy,0.48,0.4697,0.94,10,139,149,0.2239
10564,10565,2012-03-21,summer,1,3,7,0,Wednesday,Yes,Rainy,0.48,0.4697,0.94,34,338,372,0.19399999999999998
10565,10566,2012-03-21,summer,1,3,8,0,Wednesday,Yes,Rainy,0.48,0.4697,0.94,33,502,535,0.1045
10566,10567,2012-03-21,summer,1,3,9,0,Wednesday,Yes,Cloudy,0.5,0.4848,0.88,38,255,293,0.1642
10567,10568,2012-03-21,summer,1,3,10,0,Wednesday,Yes,Cloudy,0.52,0.5,0.83,30,124,154,0.1642
10568,10569,2012-03-21,summer,1,3,11,0,Wednesday,Yes,Cloudy,0.52,0.5,0.83,38,154,192,0.1642
10569,10570,2012-03-21,summer,1,3,12,0,Wednesday,Yes,Cloudy,0.54,0.5152,0.77,58,171,229,0.0
10570,10571,2012-03-21,summer,1,3,13,0,Wednesday,Yes,Cloudy,0.54,0.5152,0.83,81,222,303,0.0
10571,10572,2012-03-21,summer,1,3,14,0,Wednesday,Yes,Cloudy,0.56,0.5303,0.78,74,151,225,0.0
10572,10573,2012-03-21,summer,1,3,15,0,Wednesday,Yes,Cloudy,0.56,0.5303,0.78,68,175,243,0.0
10573,10574,2012-03-21,summer,1,3,16,0,Wednesday,Yes,Clear,0.58,0.5455,0.73,91,287,378,0.0
10574,10575,2012-03-21,summer,1,3,17,0,Wednesday,Yes,Clear,0.6,0.5909,0.69,113,616,729,0.0896
10575,10576,2012-03-21,summer,1,3,18,0,Wednesday,Yes,Clear,0.6,0.5909,0.69,152,627,779,0.0
10576,10577,2012-03-21,summer,1,3,19,0,Wednesday,Yes,Clear,0.6,0.6061,0.64,86,496,582,0.0
10577,10578,2012-03-21,summer,1,3,20,0,Wednesday,Yes,Clear,0.56,0.5303,0.78,76,298,374,0.0896
10578,10579,2012-03-21,summer,1,3,21,0,Wednesday,Yes,Clear,0.54,0.5152,0.83,47,204,251,0.1045
10579,10580,2012-03-21,summer,1,3,22,0,Wednesday,Yes,Clear,0.52,0.5,0.83,41,156,197,0.1642
10580,10581,2012-03-21,summer,1,3,23,0,Wednesday,Yes,Clear,0.54,0.5152,0.77,37,88,125,0.0
10581,10582,2012-03-22,summer,1,3,0,0,Thursday,Yes,Clear,0.52,0.5,0.83,9,32,41,0.0896
10582,10583,2012-03-22,summer,1,3,1,0,Thursday,Yes,Clear,0.52,0.5,0.83,14,16,30,0.0896
10583,10584,2012-03-22,summer,1,3,2,0,Thursday,Yes,Clear,0.52,0.5,0.83,1,5,6,0.0896
10584,10585,2012-03-22,summer,1,3,3,0,Thursday,Yes,Clear,0.52,0.5,0.83,0,7,7,0.0896
10585,10586,2012-03-22,summer,1,3,4,0,Thursday,Yes,Cloudy,0.48,0.4697,1.0,0,6,6,0.0896
10586,10587,2012-03-22,summer,1,3,5,0,Thursday,Yes,Cloudy,0.48,0.4697,1.0,2,32,34,0.0896
10587,10588,2012-03-22,summer,1,3,6,0,Thursday,Yes,Cloudy,0.48,0.4697,1.0,10,126,136,0.0896
10588,10589,2012-03-22,summer,1,3,7,0,Thursday,Yes,Cloudy,0.48,0.4697,1.0,29,332,361,0.0896
10589,10590,2012-03-22,summer,1,3,8,0,Thursday,Yes,Cloudy,0.5,0.4848,0.94,51,598,649,0.0896
10590,10591,2012-03-22,summer,1,3,9,0,Thursday,Yes,Cloudy,0.5,0.4848,0.94,41,277,318,0.0896
10591,10592,2012-03-22,summer,1,3,10,0,Thursday,Yes,Cloudy,0.5,0.4848,1.0,32,110,142,0.0896
10592,10593,2012-03-22,summer,1,3,11,0,Thursday,Yes,Cloudy,0.52,0.5,0.94,53,166,219,0.0
10593,10594,2012-03-22,summer,1,3,12,0,Thursday,Yes,Cloudy,0.54,0.5152,0.88,48,224,272,0.19399999999999998
10594,10595,2012-03-22,summer,1,3,13,0,Thursday,Yes,Clear,0.58,0.5455,0.78,83,215,298,0.0896
10595,10596,2012-03-22,summer,1,3,14,0,Thursday,Yes,Clear,0.6,0.5909,0.73,96,161,257,0.1045
10596,10597,2012-03-22,summer,1,3,15,0,Thursday,Yes,Clear,0.62,0.6061,0.69,102,202,304,0.19399999999999998
10597,10598,2012-03-22,summer,1,3,16,0,Thursday,Yes,Clear,0.64,0.6061,0.65,125,300,425,0.19399999999999998
10598,10599,2012-03-22,summer,1,3,17,0,Thursday,Yes,Clear,0.66,0.6212,0.65,154,656,810,0.1642
10599,10600,2012-03-22,summer,1,3,18,0,Thursday,Yes,Clear,0.66,0.6212,0.65,147,654,801,0.1642
10600,10601,2012-03-22,summer,1,3,19,0,Thursday,Yes,Clear,0.66,0.6212,0.61,117,469,586,0.0
10601,10602,2012-03-22,summer,1,3,20,0,Thursday,Yes,Clear,0.62,0.5909,0.73,64,360,424,0.2836
10602,10603,2012-03-22,summer,1,3,21,0,Thursday,Yes,Clear,0.58,0.5455,0.78,66,308,374,0.1642
10603,10604,2012-03-22,summer,1,3,22,0,Thursday,Yes,Clear,0.56,0.5303,0.83,56,164,220,0.19399999999999998
10604,10605,2012-03-22,summer,1,3,23,0,Thursday,Yes,Clear,0.56,0.5303,0.83,34,117,151,0.0896
10605,10606,2012-03-23,summer,1,3,0,0,Friday,Yes,Clear,0.56,0.5303,0.83,30,65,95,0.0
10606,10607,2012-03-23,summer,1,3,1,0,Friday,Yes,Clear,0.54,0.5152,0.88,18,32,50,0.0
10607,10608,2012-03-23,summer,1,3,2,0,Friday,Yes,Clear,0.54,0.5152,0.88,12,20,32,0.0896
10608,10609,2012-03-23,summer,1,3,3,0,Friday,Yes,Clear,0.52,0.5,0.88,4,6,10,0.1045
10609,10610,2012-03-23,summer,1,3,4,0,Friday,Yes,Cloudy,0.5,0.4848,0.94,0,3,3,0.1045
10610,10611,2012-03-23,summer,1,3,5,0,Friday,Yes,Cloudy,0.5,0.4848,0.94,5,29,34,0.0
10611,10612,2012-03-23,summer,1,3,6,0,Friday,Yes,Cloudy,0.5,0.4848,0.88,6,110,116,0.0
10612,10613,2012-03-23,summer,1,3,7,0,Friday,Yes,Cloudy,0.5,0.4848,0.93,28,318,346,0.1343
10613,10614,2012-03-23,summer,1,3,8,0,Friday,Yes,Cloudy,0.5,0.4848,0.94,47,615,662,0.1343
10614,10615,2012-03-23,summer,1,3,9,0,Friday,Yes,Cloudy,0.52,0.5,0.9,75,305,380,
10615,10616,2012-03-23,summer,1,3,10,0,Friday,Yes,Cloudy,0.56,0.5303,0.88,125,150,275,0.1045
10616,10617,2012-03-23,summer,1,3,11,0,Friday,Yes,Cloudy,0.62,0.5909,0.73,131,187,318,0.1045
10617,10618,2012-03-23,summer,1,3,12,0,Friday,Yes,Cloudy,0.66,0.6212,0.61,199,272,471,0.2239
10618,10619,2012-03-23,summer,1,3,13,0,Friday,Yes,Cloudy,0.7,0.6515,0.48,172,256,428,0.0
10619,10620,2012-03-23,summer,1,3,14,0,Friday,Yes,Cloudy,0.72,0.6515,0.42,208,224,432,0.1045
10620,10621,2012-03-23,summer,1,3,15,0,Friday,Yes,Cloudy,0.72,0.6515,0.42,191,281,472,0.1343
10621,10622,2012-03-23,summer,1,3,16,0,Friday,Yes,Cloudy,0.72,0.6515,0.42,219,370,589,
10622,10623,2012-03-23,summer,1,3,17,0,Friday,Yes,Cloudy,0.72,0.6515,0.42,264,693,957,0.1642
10623,10624,2012-03-23,summer,1,3,18,0,Friday,Yes,Clear,0.7,0.6364,0.45,237,593,830,0.1642
10624,10625,2012-03-23,summer,1,3,19,0,Friday,Yes,Clear,0.66,0.6212,0.5,213,473,686,0.19399999999999998
10625,10626,2012-03-23,summer,1,3,20,0,Friday,Yes,Clear,0.66,0.6212,0.47,117,328,445,0.1343
10626,10627,2012-03-23,summer,1,3,21,0,Friday,Yes,Clear,0.62,0.6212,0.53,64,220,284,0.1045
10627,10628,2012-03-23,summer,1,3,22,0,Friday,Yes,Clear,0.6,0.6061,0.64,53,218,271,0.2836
10628,10629,2012-03-23,summer,1,3,23,0,Friday,Yes,Clear,0.6,0.5909,0.69,51,125,176,0.2537
10629,10630,2012-03-24,summer,1,3,0,0,Saturday,No,Clear,0.58,0.5455,0.68,45,111,156,0.0
10630,10631,2012-03-24,summer,1,3,1,0,Saturday,No,Clear,0.56,0.5303,0.73,20,108,128,0.0896
10631,10632,2012-03-24,summer,1,3,2,0,Saturday,No,Clear,0.54,0.5152,0.77,14,55,69,0.1045
10632,10633,2012-03-24,summer,1,3,3,0,Saturday,No,Clear,0.54,0.5152,0.77,10,22,32,0.1045
10633,10634,2012-03-24,summer,1,3,4,0,Saturday,No,Clear,0.52,0.5,0.83,1,6,7,0.0896
10634,10635,2012-03-24,summer,1,3,5,0,Saturday,No,Cloudy,0.52,0.5,0.83,0,4,4,0.1642
10635,10636,2012-03-24,summer,1,3,6,0,Saturday,No,Cloudy,0.52,0.5,0.83,4,24,28,0.1642
10636,10637,2012-03-24,summer,1,3,7,0,Saturday,No,Cloudy,0.5,0.4848,0.88,25,45,70,0.1343
10637,10638,2012-03-24,summer,1,3,8,0,Saturday,No,Cloudy,0.5,0.4848,0.94,41,113,154,0.19399999999999998
10638,10639,2012-03-24,summer,1,3,9,0,Saturday,No,Cloudy,0.52,0.5,0.83,96,153,249,0.1343
10639,10640,2012-03-24,summer,1,3,10,0,Saturday,No,Cloudy,0.52,0.5,0.88,148,197,345,0.19399999999999998
10640,10641,2012-03-24,summer,1,3,11,0,Saturday,No,Cloudy,0.5,0.4848,0.94,98,175,273,0.19399999999999998
10641,10642,2012-03-24,summer,1,3,12,0,Saturday,No,Rainy,0.52,0.5,0.94,61,122,183,0.2239
10642,10643,2012-03-24,summer,1,3,13,0,Saturday,No,Rainy,0.52,0.5,0.94,62,134,196,0.2537
10643,10644,2012-03-24,summer,1,3,14,0,Saturday,No,Rainy,0.52,0.5,0.88,63,160,223,0.3582
10644,10645,2012-03-24,summer,1,3,15,0,Saturday,No,Rainy,0.5,0.4848,0.94,118,172,290,0.4179
10645,10646,2012-03-24,summer,1,3,16,0,Saturday,No,Rainy,0.5,0.4848,0.94,49,128,177,0.2985
10646,10647,2012-03-24,summer,1,3,17,0,Saturday,No,Rainy,0.5,0.4848,0.88,47,68,115,0.2239
10647,10648,2012-03-24,summer,1,3,18,0,Saturday,No,Rainy,0.46,0.4545,0.94,27,110,137,0.2239
10648,10649,2012-03-24,summer,1,3,19,0,Saturday,No,Rainy,0.46,0.4545,0.94,28,105,133,0.1343
10649,10650,2012-03-24,summer,1,3,20,0,Saturday,No,Rainy,0.44,0.4394,1.0,31,80,111,0.19399999999999998
10650,10651,2012-03-24,summer,1,3,21,0,Saturday,No,Rainy,0.44,0.4394,1.0,16,88,104,0.19399999999999998
10651,10652,2012-03-24,summer,1,3,22,0,Saturday,No,Rainy,0.44,0.4394,1.0,12,71,83,0.2537
10652,10653,2012-03-24,summer,1,3,23,0,Saturday,No,Cloudy,0.44,0.4394,0.94,17,88,105,0.2836
10653,10654,2012-03-25,summer,1,3,0,0,Sunday,No,Cloudy,0.44,0.4394,0.94,18,62,80,0.2836
10654,10655,2012-03-25,summer,1,3,1,0,Sunday,No,Cloudy,0.42,0.4242,1.0,24,65,89,0.2537
10655,10656,2012-03-25,summer,1,3,2,0,Sunday,No,Rainy,0.42,0.4242,1.0,6,29,35,0.2985
10656,10657,2012-03-25,summer,1,3,3,0,Sunday,No,Rainy,0.42,0.4242,0.94,8,10,18,0.2985
10657,10658,2012-03-25,summer,1,3,4,0,Sunday,No,Cloudy,0.42,0.4242,0.94,1,7,8,0.3284
10658,10659,2012-03-25,summer,1,3,5,0,Sunday,No,Cloudy,0.4,0.4091,1.0,0,6,6,0.2537
10659,10660,2012-03-25,summer,1,3,6,0,Sunday,No,Cloudy,0.4,0.4091,1.0,5,13,18,0.2537
10660,10661,2012-03-25,summer,1,3,7,0,Sunday,No,Cloudy,0.4,0.4091,0.94,14,25,39,0.3284
10661,10662,2012-03-25,summer,1,3,8,0,Sunday,No,Cloudy,0.4,0.4091,0.94,21,68,89,0.3284
10662,10663,2012-03-25,summer,1,3,9,0,Sunday,No,Cloudy,0.4,0.4091,0.94,26,92,118,0.2537
10663,10664,2012-03-25,summer,1,3,10,0,Sunday,No,Cloudy,0.4,0.4091,0.87,78,172,250,0.3284
10664,10665,2012-03-25,summer,1,3,11,0,Sunday,No,Cloudy,0.4,0.4091,0.94,106,217,323,0.2537
10665,10666,2012-03-25,summer,1,3,12,0,Sunday,No,Cloudy,0.4,0.4091,0.94,122,238,360,0.2239
10666,10667,2012-03-25,summer,1,3,13,0,Sunday,No,Cloudy,0.42,0.4242,0.88,110,257,367,0.1642
10667,10668,2012-03-25,summer,1,3,14,0,Sunday,No,Cloudy,0.44,0.4394,0.88,123,291,414,0.1642
10668,10669,2012-03-25,summer,1,3,15,0,Sunday,No,Cloudy,0.44,0.4394,0.88,139,282,421,0.19399999999999998
10669,10670,2012-03-25,summer,1,3,16,0,Sunday,No,Clear,0.48,0.4697,0.77,153,339,492,0.0
10670,10671,2012-03-25,summer,1,3,17,0,Sunday,No,Clear,0.5,0.4848,0.72,146,273,419,0.0896
10671,10672,2012-03-25,summer,1,3,18,0,Sunday,No,Clear,0.5,0.4848,0.72,202,289,491,0.0896
10672,10673,2012-03-25,summer,1,3,19,0,Sunday,No,Clear,0.5,0.4848,0.72,114,261,375,
10673,10674,2012-03-25,summer,1,3,20,0,Sunday,No,Clear,0.48,0.4697,0.77,63,196,259,0.2239
10674,10675,2012-03-25,summer,1,3,21,0,Sunday,No,Clear,0.48,0.4697,0.77,25,124,149,0.1642
10675,10676,2012-03-25,summer,1,3,22,0,Sunday,No,Clear,0.46,0.4545,0.82,19,92,111,0.1343
10676,10677,2012-03-25,summer,1,3,23,0,Sunday,No,Clear,0.48,0.4697,0.82,9,56,65,0.1343
10677,10678,2012-03-26,summer,1,3,0,0,Monday,Yes,Cloudy,0.48,0.4697,0.82,10,23,33,0.1642
10678,10679,2012-03-26,summer,1,3,1,0,Monday,Yes,Clear,0.48,0.4697,0.82,18,10,28,0.2537
10679,10680,2012-03-26,summer,1,3,2,0,Monday,Yes,Clear,0.46,0.4545,0.88,14,6,20,0.2239
10680,10681,2012-03-26,summer,1,3,3,0,Monday,Yes,Clear,0.46,0.4545,0.82,0,1,1,0.19399999999999998
10681,10682,2012-03-26,summer,1,3,4,0,Monday,Yes,Clear,0.44,0.4394,0.82,0,4,4,0.1642
10682,10683,2012-03-26,summer,1,3,5,0,Monday,Yes,Clear,0.44,0.4394,0.77,0,36,36,0.1642
10683,10684,2012-03-26,summer,1,3,6,0,Monday,Yes,Clear,0.42,0.4242,0.82,7,110,117,0.19399999999999998
10684,10685,2012-03-26,summer,1,3,7,0,Monday,Yes,Clear,0.44,0.4394,0.72,15,355,370,0.19399999999999998
10685,10686,2012-03-26,summer,1,3,8,0,Monday,Yes,Clear,0.44,0.4394,0.62,32,625,657,0.2239
10686,10687,2012-03-26,summer,1,3,9,0,Monday,Yes,Clear,0.46,0.4545,0.47,37,245,282,0.2836
10687,10688,2012-03-26,summer,1,3,10,0,Monday,Yes,Clear,0.5,0.4848,0.36,55,98,153,0.5821
10688,10689,2012-03-26,summer,1,3,11,0,Monday,Yes,Clear,0.48,0.4697,0.31,47,131,178,0.5821
10689,10690,2012-03-26,summer,1,3,12,0,Monday,Yes,Clear,0.48,0.4697,0.33,63,216,279,0.5224
10690,10691,2012-03-26,summer,1,3,13,0,Monday,Yes,Clear,0.48,0.4697,0.29,79,222,301,0.6866
10691,10692,2012-03-26,summer,1,3,14,0,Monday,Yes,Clear,0.48,0.4697,0.33,58,159,217,0.4478
10692,10693,2012-03-26,summer,1,3,15,0,Monday,Yes,Clear,0.48,0.4697,0.29,66,157,223,0.6119
10693,10694,2012-03-26,summer,1,3,16,0,Monday,Yes,Clear,0.48,0.4697,0.25,60,245,305,0.6418
10694,10695,2012-03-26,summer,1,3,17,0,Monday,Yes,Clear,0.46,0.4545,0.24,65,599,664,0.4478
10695,10696,2012-03-26,summer,1,3,18,0,Monday,Yes,Clear,0.44,0.4394,0.26,90,594,684,0.4478
10696,10697,2012-03-26,summer,1,3,19,0,Monday,Yes,Clear,0.42,0.4242,0.24,41,417,458,0.3582
